1 0.160870 0.173438 0.177083
1 0.144444 0.203125 0.120833
1 0.132353 0.210938 0.083333
1 0.135577 0.220313 0.064583
1 0.161616 0.250000 0.004167
1 0.133600 0.260938 0.006250
1 0.148113 0.245312 0.004167
1 0.227273 0.234375 0.212500
1 0.233333 0.229687 0.237500
1 0.198551 0.214062 0.231250
1 0.228788 0.235938 0.227083
1 0.206944 0.232812 0.222917
1 0.194048 0.254687 0.181250
1 0.212821 0.259375 0.179167
1 0.186957 0.268750 0.154167
1 0.230864 0.292188 0.170833
1 0.207143 0.317187 0.143750
1 0.216667 0.325000 0.139583
1 0.200000 0.343750 0.100000
1 0.230769 0.421875 0.060417
1 0.204380 0.437500 0.012500
1 0.186486 0.431250 0.014583
1 0.211594 0.456250 0.008333
1 0.271429 0.475000 0.008333
1 0.376415 0.623438 0.004167
1 0.153302 0.507812 0.006250
1 0.482353 0.256250 0.297917
1 0.371795 0.226562 0.312500
1 0.380000 0.207813 0.339583
1 0.386667 0.181250 0.345833
1 0.435714 0.190625 0.345833
1 0.539130 0.193750 0.345833
1 0.429032 0.207813 0.337500
-1 0.042222 0.029687 0.412500
1 0.382857 0.209375 0.325000
-1 0.046154 0.037500 0.412500
1 0.503704 0.212500 0.333333
-1 0.044615 0.045313 0.412500
1 0.521429 0.228125 0.333333
-1 0.037363 0.053125 0.372917
1 0.450000 0.239063 0.306250
-1 0.037956 0.081250 0.300000
1 0.500000 0.234375 0.312500
1 0.490909 0.253125 0.308333
1 0.493939 0.254687 0.312500
1 0.447368 0.265625 0.297917
1 0.500000 0.273438 0.306250
1 0.520000 0.284375 0.293750
1 0.497368 0.295312 0.287500
1 0.502857 0.275000 0.287500
1 0.494595 0.285937 0.270833
1 0.491892 0.284375 0.272917
1 0.462791 0.310937 0.266667
1 0.440000 0.309375 0.264583
1 0.453333 0.318750 0.264583
1 0.432609 0.310937 0.264583
1 0.303947 0.360938 0.222917
1 0.326389 0.367188 0.214583
1 0.456897 0.414062 0.210417
1 0.402817 0.446875 0.191667
1 0.400000 0.443750 0.187500
1 0.495455 0.510938 0.158333
1 0.494444 0.556250 0.139583
1 0.261856 0.396875 0.170833
1 0.457647 0.607813 0.079167
1 0.444330 0.673437 0.014583
1 0.402128 0.590625 0.002083
-1 0.033422 0.196875 0.008333
-1 0.043990 0.285937 0.056250
-1 0.047230 0.279687 0.075000
-1 0.037337 0.223438 0.075000
-1 0.047680 0.289062 0.068750
-1 0.031343 0.196875 0.058333
-1 0.035986 0.162500 0.166667
-1 0.031641 0.126563 0.206250
-1 0.034167 0.128125 0.229167
-1 0.035345 0.128125 0.241667
1 0.429091 0.368750 0.204167
1 0.258333 0.290625 0.145833
1 0.365714 0.400000 0.172917
1 0.390476 0.384375 0.185417
-1 0.036842 0.153125 0.214583
-1 0.034325 0.234375 0.014583
-1 0.024550 0.170312 0.041667
-1 0.025000 0.118750 0.179167
-1 0.033603 0.129688 0.252083
-1 0.033152 0.095312 0.277083
-1 0.035780 0.182812 0.179167
-1 0.033562 0.153125 0.206250
-1 0.030820 0.146875 0.197917
-1 0.026736 0.120312 0.218750
-1 0.035862 0.081250 0.318750
-1 0.021477 0.050000 0.364583
-1 0.041618 0.112500 0.314583
-1 0.020904 0.057813 0.333333
-1 0.028981 0.142188 0.160417
-1 0.026061 0.067188 0.318750
-1 0.023871 0.057813 0.358333
-1 0.017600 0.034375 0.312500
-1 0.041447 0.098438 0.354167
-1 0.014615 0.029687 0.327083
-1 0.023013 0.085938 0.233333
-1 0.033793 0.076563 0.327083
-1 0.037405 0.076563 0.375000
-1 0.035000 0.142188 0.206250
-1 0.041667 0.085938 0.331250
-1 0.035088 0.062500 0.337500
-1 0.031524 0.235938 0.002083
-1 0.039167 0.073437 0.339583
-1 0.035657 0.207813 0.135417
-1 0.035227 0.096875 0.295833
1 0.482500 0.301562 0.272917
1 0.349020 0.278125 0.264583
1 0.339623 0.281250 0.264583
1 0.365079 0.359375 0.225000
1 0.474419 0.318750 0.256250
1 0.349231 0.354688 0.218750
1 0.461818 0.396875 0.227083
1 0.496154 0.403125 0.222917
1 0.489091 0.420312 0.222917
1 0.358333 0.403125 0.227083
1 0.347619 0.342187 0.218750
1 0.279000 0.435937 0.175000
1 0.413636 0.426562 0.204167
1 0.327273 0.450000 0.183333
1 0.352439 0.451562 0.177083
1 0.489552 0.512500 0.162500
1 0.538462 0.546875 0.160417
1 0.405479 0.462500 0.156250
1 0.273786 0.440625 0.150000
1 0.353846 0.575000 0.106250
1 0.358824 0.571875 0.093750
1 0.377099 0.771875 0.054167
-1 0.034940 0.090625 0.281250
-1 0.048090 0.334375 0.056250
-1 0.017224 0.104687 0.066667
1 0.370833 0.278125 0.285417
1 0.346939 0.265625 0.302083
1 0.310169 0.285937 0.289583
1 0.310000 0.290625 0.287500
1 0.408511 0.300000 0.268750
1 0.264384 0.301562 0.268750
1 0.294030 0.307813 0.260417
1 0.401724 0.364062 0.252083
1 0.458491 0.379687 0.252083
1 0.297297 0.343750 0.243750
1 0.255844 0.307813 0.237500
1 0.304167 0.342187 0.237500
1 0.352174 0.379687 0.227083
1 0.314667 0.368750 0.216667
1 0.276471 0.367188 0.191667
-1 0.033333 0.075000 0.308333
1 0.246512 0.331250 0.227083
-1 0.043709 0.103125 0.354167
-1 0.046897 0.106250 0.343750
-1 0.026812 0.057813 0.327083
1 0.373611 0.420312 0.191667
-1 0.043655 0.134375 0.316667
-1 0.042458 0.118750 0.304167
1 0.372857 0.407813 0.189583
1 0.397059 0.421875 0.189583
1 0.275000 0.412500 0.187500
1 0.282759 0.384375 0.187500
1 0.306173 0.387500 0.195833
1 0.297753 0.414062 0.193750
1 0.469697 0.484375 0.162500
1 0.454412 0.482812 0.156250
1 0.320000 0.500000 0.120833
1 0.484848 0.250000 0.335417
1 0.531250 0.265625 0.329167
1 0.432432 0.250000 0.327083
1 0.330612 0.253125 0.312500
1 0.416279 0.279687 0.306250
1 0.332692 0.270312 0.304167
1 0.356604 0.295312 0.304167
1 0.463415 0.296875 0.314583
1 0.473810 0.310937 0.308333
1 0.391489 0.287500 0.308333
1 0.349020 0.278125 0.304167
1 0.434043 0.318750 0.287500
1 0.515000 0.321875 0.291667
1 0.336538 0.273438 0.285417
1 0.370000 0.289062 0.289583
1 0.446000 0.348437 0.272917
1 0.321538 0.326562 0.260417
1 0.464815 0.392188 0.254167
1 0.308108 0.356250 0.252083
1 0.375000 0.398438 0.237500
1 0.423188 0.456250 0.220833
1 0.443077 0.450000 0.216667
1 0.344872 0.420312 0.212500
1 0.375000 0.421875 0.225000
1 0.441892 0.510938 0.193750
1 0.469014 0.520312 0.195833
1 0.261176 0.346875 0.204167
1 0.218182 0.225000 0.214583
-1 0.041221 0.168750 0.247917
-1 0.058475 0.431250 0.004167
-1 0.031027 0.231250 0.002083
-1 0.034222 0.120312 0.241667
1 0.163889 0.184375 0.206250
-1 0.037500 0.154687 0.214583
1 0.129630 0.164062 0.206250
1 0.492000 0.384375 0.231250
1 0.354412 0.376563 0.212500
1 0.406557 0.387500 0.220833
1 0.373529 0.396875 0.216667
1 0.342667 0.401563 0.210417
1 0.179365 0.176563 0.204167
1 0.174468 0.256250 0.210417
1 0.227586 0.309375 0.179167
1 0.405797 0.437500 0.225000
1 0.433333 0.426562 0.222917
1 0.512963 0.432813 0.233333
1 0.122314 0.231250 0.237500
-1 0.048837 0.360938 0.006250
-1 0.015499 0.114063 0.018750
-1 0.045745 0.134375 0.266667
1 0.371429 0.446875 0.195833
-1 0.038583 0.076563 0.345833
1 0.374359 0.456250 0.185417
-1 0.032117 0.068750 0.335417
1 0.277670 0.446875 0.183333
-1 0.033835 0.070312 0.341667
1 0.385542 0.500000 0.170833
1 0.458571 0.501562 0.179167
1 0.425758 0.439063 0.189583
1 0.264583 0.396875 0.156250
1 0.268519 0.453125 0.114583
1 0.139759 0.181250 0.141667
1 0.146914 0.185937 0.139583
1 0.267778 0.376563 0.166667
1 0.360526 0.428125 0.158333
1 0.277778 0.351562 0.191667
1 0.354118 0.470313 0.152083
1 0.439706 0.467187 0.160417
1 0.231313 0.357812 0.150000
1 0.268085 0.393750 0.129167
1 0.261290 0.379687 0.147917
1 0.227907 0.306250 0.143750
1 0.175000 0.196875 0.158333
1 0.415068 0.473437 0.158333
1 0.412162 0.476562 0.168750
-1 0.027887 0.200000 0.027083
-1 0.037184 0.160938 0.222917
-1 0.014644 0.109375 0.002083
-1 0.046414 0.171875 0.229167
1 0.104225 0.231250 0.170833
-1 0.037143 0.121875 0.300000
1 0.243210 0.307813 0.152083
-1 0.037438 0.118750 0.302083
1 0.272973 0.315625 0.158333
-1 0.033047 0.120312 0.270833
1 0.259756 0.332812 0.181250
-1 0.028571 0.103125 0.275000
1 0.320896 0.335938 0.185417
-1 0.028384 0.101562 0.281250
1 0.294667 0.345313 0.185417
-1 0.027500 0.103125 0.266667
1 0.234831 0.326562 0.152083
-1 0.028235 0.112500 0.250000
1 0.253012 0.328125 0.166667
-1 0.030612 0.117188 0.260417
1 0.151376 0.257812 0.152083
-1 0.029876 0.112500 0.266667
1 0.149573 0.273438 0.129167
-1 0.029707 0.110937 0.275000
1 0.347297 0.401563 0.181250
-1 0.030672 0.114063 0.272917
1 0.411538 0.501562 0.191667
1 0.396053 0.470313 0.168750
1 0.447826 0.482812 0.166667
1 0.281111 0.395312 0.154167
1 0.169792 0.254687 0.143750
1 0.177174 0.254687 0.137500
1 0.204706 0.271875 0.139583
-1 0.034266 0.076563 0.345833
1 0.217021 0.318750 0.139583
1 0.215306 0.329688 0.137500
-1 0.057143 0.187500 0.260417
1 0.272581 0.264062 0.304167
1 0.482500 0.301562 0.300000
1 0.293220 0.270312 0.285417
1 0.315789 0.281250 0.281250
1 0.438298 0.321875 0.277083
1 0.374545 0.321875 0.266667
1 0.342000 0.267188 0.275000
1 0.326230 0.310937 0.256250
1 0.479167 0.359375 0.254167
1 0.436538 0.354688 0.252083
1 0.318750 0.318750 0.241667
1 0.342424 0.353125 0.241667
1 0.391176 0.415625 0.220833
1 0.293507 0.353125 0.210417
1 0.305128 0.371875 0.206250
1 0.503390 0.464063 0.185417
1 0.469355 0.454688 0.193750
1 0.275281 0.382812 0.172917
1 0.136076 0.335938 0.147917
-1 0.034238 0.256250 0.002083
-1 0.027419 0.053125 0.356250
-1 0.028235 0.075000 0.312500
-1 0.038095 0.137500 0.275000
-1 0.048421 0.215625 0.200000
-1 0.039791 0.118750 0.260417
-1 0.037555 0.134375 0.222917
-1 0.034815 0.073437 0.343750
-1 0.043210 0.109375 0.275000
-1 0.032692 0.079687 0.327083
-1 0.035593 0.098438 0.297917
-1 0.037931 0.103125 0.297917
-1 0.036649 0.109375 0.281250
-1 0.035052 0.106250 0.279167
1 0.156790 0.198437 0.275000
-1 0.037778 0.106250 0.287500
1 0.326667 0.306250 0.275000
-1 0.037853 0.104687 0.295833
1 0.258571 0.282813 0.283333
-1 0.033696 0.096875 0.289583
-1 0.039752 0.100000 0.287500
-1 0.035326 0.101562 0.291667
-1 0.033880 0.096875 0.293750
-1 0.034676 0.242188 0.025000
-1 0.033977 0.137500 0.208333
1 0.161224 0.246875 0.104167
1 0.228358 0.239063 0.118750
1 0.094631 0.220313 0.020833
1 0.118644 0.218750 0.035417
1 0.176531 0.270312 0.056250
1 0.218987 0.270312 0.068750
1 0.062712 0.115625 0.008333
1 0.049600 0.096875 0.006250
1 0.146429 0.256250 0.039583
-1 0.038462 0.156250 0.058333
-1 0.054812 0.409375 0.004167
-1 0.017647 0.131250 0.008333
1 0.326400 0.637500 0.031250
1 0.356034 0.645312 0.064583
1 0.387619 0.635938 0.039583
1 0.187156 0.318750 0.045833
1 0.173913 0.375000 0.014583
1 0.254815 0.537500 0.016667
1 0.285833 0.535937 0.000000
1 0.265546 0.493750 0.006250
1 0.108661 0.215625 0.070833
1 0.181720 0.264062 0.154167
1 0.326733 0.515625 0.110417
1 0.280198 0.442187 0.112500
1 0.203670 0.346875 0.083333
-1 0.058442 0.281250 0.012500
1 0.426126 0.739062 0.020833
1 0.371795 0.679688 0.050000
1 0.356897 0.646875 0.056250
1 0.294643 0.515625 0.054167
1 0.363265 0.556250 0.039583
1 0.347115 0.564062 0.000000
1 0.129940 0.339063 0.002083
1 0.367619 0.603125 0.004167
1 0.451648 0.642187 0.012500
1 0.448421 0.665625 0.018750
1 0.444565 0.639063 0.075000
1 0.296992 0.617188 0.031250
1 0.224242 0.462500 0.002083
1 0.400000 0.587500 0.006250
1 0.378723 0.556250 0.000000
-1 0.065696 0.317187 0.033333
-1 0.181366 0.456250 0.202083
-1 0.312500 0.507812 0.289583
-1 0.383146 0.532812 0.281250
-1 0.351754 0.626562 0.281250
-1 0.391011 0.543750 0.291667
-1 0.434667 0.509375 0.314583
-1 0.452174 0.487500 0.320833
-1 0.183607 0.350000 0.285417
-1 0.048617 0.192188 0.077083
-1 0.053571 0.187500 0.122917
-1 0.095302 0.221875 0.293750
-1 0.087805 0.168750 0.327083
1 0.250000 0.601562 0.010417
1 0.285161 0.690625 0.006250
1 0.258642 0.654688 0.000000
1 0.319697 0.659375 0.006250
1 0.313971 0.667188 0.004167
1 0.281875 0.704687 0.004167
1 0.270909 0.698438 0.004167
1 0.282911 0.698438 0.000000
1 0.296732 0.709375 0.006250
1 0.284967 0.681250 0.006250
1 0.307857 0.673437 0.014583
1 0.471134 0.714063 0.008333
1 0.296774 0.718750 0.000000
1 0.385345 0.698438 0.004167
1 0.470297 0.742188 0.006250
1 0.445283 0.737500 0.006250
1 0.194286 0.318750 0.000000
1 0.484946 0.704687 0.000000
1 0.515000 0.643750 0.004167
1 0.428155 0.689062 0.000000
1 0.425000 0.664062 0.006250
-1 0.371264 0.504687 0.293750
-1 0.392045 0.539062 0.285417
-1 0.317526 0.481250 0.281250
-1 0.444000 0.520312 0.283333
-1 0.219658 0.401563 0.277083
1 0.174752 0.551562 0.008333
1 0.210976 0.540625 0.004167
1 0.267442 0.539062 0.006250
1 0.433803 0.481250 0.047917
1 0.329545 0.453125 0.010417
1 0.228125 0.342187 0.002083
1 0.351852 0.445312 0.016667
1 0.579032 0.560938 0.031250
1 0.495714 0.542188 0.018750
1 0.509091 0.525000 0.027083
1 0.414103 0.504687 0.002083
1 0.369231 0.450000 0.008333
1 0.211207 0.382812 0.010417
1 0.473611 0.532812 0.020833
-1 0.036422 0.264062 0.008333
1 0.410526 0.487500 0.006250
1 0.403947 0.479688 0.004167
1 0.303448 0.412500 0.027083
1 0.195960 0.303125 0.004167
1 0.096026 0.226562 0.008333
1 0.216239 0.395312 0.000000
1 0.354321 0.448438 0.002083
1 0.556061 0.573438 0.025000
-1 0.433871 0.420312 0.295833
-1 0.409091 0.421875 0.289583
-1 0.420968 0.407813 0.293750
-1 0.501786 0.439063 0.281250
-1 0.369863 0.421875 0.272917
-1 0.528302 0.437500 0.291667
-1 0.450000 0.421875 0.297917
-1 0.393846 0.400000 0.283333
-1 0.452542 0.417188 0.302083
-1 0.380597 0.398438 0.281250
-1 0.035336 0.156250 0.043750
-1 0.019817 0.101562 0.016667
1 0.094030 0.098438 0.212500
1 0.107463 0.112500 0.200000
1 0.092105 0.109375 0.168750
1 0.107143 0.117188 0.164583
1 0.090541 0.104687 0.154167
1 0.073786 0.118750 0.089583
1 0.081818 0.140625 0.047917
1 0.077391 0.139062 0.016667
1 0.329091 0.565625 0.002083
1 0.225503 0.525000 0.000000
1 0.384694 0.589063 0.022917
1 0.351000 0.548437 0.016667
1 0.343269 0.557813 0.016667
1 0.296491 0.528125 0.002083
1 0.284921 0.560938 0.004167
1 0.319492 0.589063 0.002083
1 0.319828 0.579687 0.002083
1 0.335294 0.534375 0.006250
1 0.343564 0.542188 0.014583
1 0.217797 0.401563 0.004167
1 0.243103 0.440625 0.006250
1 0.318803 0.582812 0.008333
1 0.343750 0.601562 0.008333
1 0.456000 0.712500 0.014583
1 0.392308 0.717188 0.002083
1 0.427711 0.554688 0.045833
1 0.147253 0.209375 0.027083
1 0.229885 0.312500 0.093750
1 0.201042 0.301562 0.079167
1 0.186765 0.198437 0.166667
1 0.177465 0.196875 0.164583
1 0.274545 0.235938 0.145833
1 0.283133 0.367188 0.064583
1 0.354217 0.459375 0.033333
1 0.218519 0.276563 0.002083
1 0.376744 0.506250 0.004167
1 0.418824 0.556250 0.010417
1 0.411628 0.553125 0.008333
1 0.362000 0.565625 0.014583
1 0.271318 0.546875 0.002083
1 0.433333 0.446875 0.008333
1 0.432308 0.439063 0.002083
1 0.440000 0.550000 0.016667
1 0.239640 0.415625 0.002083
1 0.329412 0.437500 0.020833
1 0.326744 0.439063 0.018750
1 0.380952 0.500000 0.010417
1 0.291936 0.565625 0.002083
-1 0.032292 0.193750 0.164583
-1 0.038068 0.209375 0.158333
-1 0.038462 0.210938 0.162500
-1 0.038462 0.210938 0.158333
-1 0.038068 0.209375 0.160417
-1 0.039009 0.196875 0.177083
-1 0.039130 0.196875 0.183333
-1 0.028571 0.206250 0.037500
-1 0.040950 0.215625 0.179167
-1 0.028529 0.148438 0.185417
1 0.210938 0.421875 0.183333
1 0.470270 0.543750 0.162500
1 0.416250 0.520312 0.187500
1 0.530645 0.514063 0.197917
1 0.219130 0.393750 0.189583
1 0.230952 0.454688 0.164583
1 0.393506 0.473437 0.200000
1 0.375000 0.468750 0.183333
1 0.269027 0.475000 0.183333
1 0.229464 0.401563 0.189583
1 0.250893 0.439063 0.166667
-1 0.056278 0.392188 0.031250
1 0.217829 0.439063 0.166667
1 0.438272 0.554688 0.168750
1 0.346739 0.498437 0.191667
1 0.501471 0.532812 0.204167
1 0.455556 0.512500 0.197917
1 0.584746 0.539062 0.189583
1 0.375581 0.504687 0.191667
1 0.298148 0.503125 0.206250
1 0.267347 0.409375 0.154167
1 0.228571 0.425000 0.097917
1 0.127907 0.257812 0.070833
1 0.076875 0.192188 0.077083
1 0.108917 0.267188 0.027083
1 0.194030 0.406250 0.041667
1 0.277679 0.485938 0.085417
1 0.355769 0.578125 0.131250
1 0.334545 0.575000 0.137500
1 0.328571 0.539062 0.145833
1 0.254286 0.556250 0.072917
1 0.437895 0.650000 0.106250
1 0.428421 0.635938 0.097917
1 0.246711 0.585938 0.077083
1 0.303419 0.554688 0.104167
1 0.286111 0.482812 0.112500
1 0.273118 0.396875 0.122917
1 0.139640 0.242188 0.135417
1 0.156897 0.284375 0.081250
1 0.112805 0.289062 0.089583
1 0.280870 0.504687 0.091667
1 0.265833 0.498437 0.102083
1 0.220896 0.462500 0.035417
1 0.256452 0.496875 0.050000
1 0.257258 0.498437 0.047917
1 0.304000 0.593750 0.062500
1 0.342609 0.615625 0.050000
1 0.383333 0.646875 0.035417
1 0.385714 0.632812 0.037500
1 0.402913 0.648438 0.012500
1 0.159690 0.321875 0.014583
1 0.137410 0.298438 0.014583
1 0.191667 0.323438 0.002083
1 0.190741 0.321875 0.002083
1 0.238346 0.495313 0.006250
1 0.340179 0.595312 0.008333
1 0.499074 0.842188 0.010417
1 0.544444 0.842188 0.006250
-1 0.044301 0.321875 0.031250
1 0.240260 0.578125 0.014583
1 0.312000 0.731250 0.004167
1 0.269725 0.459375 0.145833
1 0.284906 0.471875 0.145833
1 0.285185 0.481250 0.147917
1 0.090667 0.212500 0.075000
1 0.083117 0.200000 0.066667
-1 0.037838 0.175000 0.214583
-1 0.029167 0.131250 0.227083
-1 0.025379 0.104687 0.112500
-1 0.032955 0.135937 0.237500
-1 0.431148 0.410937 0.366667
-1 0.435000 0.407813 0.366667
-1 0.412676 0.457812 0.350000
-1 0.351376 0.598437 0.300000
-1 0.321277 0.471875 0.316667
-1 0.334831 0.465625 0.325000
-1 0.352174 0.506250 0.316667
-1 0.050000 0.189063 0.129167
-1 0.050195 0.201562 0.110417
-1 0.235000 0.367188 0.295833
-1 0.232039 0.373437 0.289583
-1 0.085955 0.239063 0.097917
-1 0.113483 0.315625 0.091667
-1 0.346316 0.514063 0.289583
-1 0.265347 0.418750 0.300000
-1 0.094215 0.356250 0.106250
-1 0.050120 0.325000 0.083333
-1 0.042526 0.315625 0.006250
1 0.270408 0.414062 0.108333
1 0.256122 0.392188 0.164583
1 0.343750 0.429688 0.112500
1 0.309302 0.415625 0.112500
1 0.211429 0.346875 0.164583
1 0.269620 0.332812 0.170833
1 0.242500 0.303125 0.145833
1 0.264865 0.306250 0.141667
1 0.197030 0.310937 0.137500
1 0.190476 0.312500 0.093750
1 0.390361 0.506250 0.125000
1 0.400000 0.493750 0.129167
1 0.153488 0.309375 0.129167
1 0.211224 0.323438 0.075000
1 0.305952 0.401563 0.081250
1 0.409091 0.562500 0.035417
1 0.412222 0.579687 0.022917
1 0.321930 0.573438 0.029167
1 0.352632 0.523438 0.081250
1 0.328421 0.487500 0.077083
1 0.420619 0.637500 0.008333
1 0.472619 0.620313 0.022917
1 0.148352 0.210938 0.008333
1 0.116129 0.168750 0.002083
1 0.382432 0.442187 0.010417
1 0.340426 0.500000 0.014583
1 0.489773 0.673437 0.000000
1 0.378409 0.520312 0.027083
1 0.178899 0.304688 0.022917
1 0.175630 0.326562 0.018750
1 0.255856 0.443750 0.039583
-1 0.051316 0.121875 0.247917
-1 0.073437 0.146875 0.275000
-1 0.060465 0.121875 0.291667
-1 0.066327 0.101562 0.387500
-1 0.044000 0.154687 0.231250
-1 0.029528 0.117188 0.179167
-1 0.027869 0.132812 0.147917
-1 0.026617 0.167187 0.020833
-1 0.045038 0.092188 0.297917
-1 0.065000 0.121875 0.291667
-1 0.057616 0.135937 0.235417
-1 0.058389 0.135937 0.237500
-1 0.056849 0.129688 0.250000
1 0.464228 0.892187 0.002083
1 0.482456 0.859375 0.016667
1 0.502041 0.768750 0.120833
1 0.441176 0.585938 0.187500
1 0.502597 0.604688 0.197917
1 0.428986 0.462500 0.250000
1 0.421127 0.467187 0.243750
1 0.533010 0.857813 0.014583
1 0.370769 0.753125 0.004167
1 0.454651 0.610937 0.118750
1 0.410811 0.475000 0.185417
1 0.347222 0.390625 0.222917
1 0.510714 0.893750 0.031250
1 0.499107 0.873438 0.018750
1 0.470707 0.728125 0.118750
1 0.259509 0.660937 0.131250
1 0.183902 0.589063 0.068750
1 0.319328 0.593750 0.083333
1 0.420536 0.735937 0.118750
1 0.409091 0.632812 0.160417
1 0.368889 0.518750 0.206250
1 0.206667 0.532812 0.191667
1 0.407527 0.592188 0.177083
1 0.312782 0.650000 0.070833
1 0.366346 0.595312 0.177083
1 0.210651 0.556250 0.141667
-1 0.056502 0.393750 0.070833
1 0.371930 0.662500 0.143750
1 0.286408 0.460938 0.081250
1 0.429358 0.731250 0.091667
1 0.424107 0.742188 0.054167
1 0.397692 0.807813 0.029167
1 0.196970 0.507812 0.018750
1 0.383065 0.742188 0.041667
1 0.455102 0.696875 0.102083
1 0.379798 0.587500 0.164583
1 0.380682 0.523438 0.183333
1 0.304211 0.451562 0.141667
1 0.356180 0.495313 0.131250
1 0.418421 0.745313 0.008333
1 0.344915 0.635938 0.031250
1 0.300806 0.582812 0.047917
1 0.298347 0.564062 0.056250
-1 0.046628 0.248437 0.027083
-1 0.047493 0.251563 0.029167
-1 0.047493 0.251563 0.031250
-1 0.044898 0.240625 0.022917
-1 0.040290 0.217187 0.025000
-1 0.039481 0.214062 0.012500
